country,t,estimate_main,Gini_main,estimate_T,Gini_T,estimate_CES,Gini_CES,estimate_PTM,Gini_PTM,estimate_Poor,Gini_Poor,estimate_Ladder,Gini_Ladder,estimate_PPML,Gini_PPML,estimate_Consumption,Gini_Consumption
ISR,2004-2006,.54280001,35.849998,.5812,36.779999,.57069999,36.529999,.55049998,36.040001,.41409999,32.279999,.53430003,35.639999,.46020001,33.650002,.54250002,35.84
ISR,2007-2009,.505,34.880001,.5316,35.57,.54360002,35.869999,.50139999,34.779999,.4438,33.169998,.50459999,34.869999,.47839999,34.16,.52819997,35.48
ISR,2010-2012,.55260003,36.09,.58340001,36.830002,.59030002,36.990002,.58380002,36.84,.4781,34.150002,.49880001,34.720001,.47299999,34.009998,.50520003,34.889999
ISR,2013-2015,.56129998,36.299999,.5948,37.099998,.59119999,37.009998,.54329997,35.860001,.48410001,34.32,.55610001,36.18,.46689999,33.84,.51239997,35.080002
ISR,2016-2018,.46149999,33.689999,.4962,34.639999,.4831,34.290001,.4558,33.52,.4235,32.57,.46419999,33.759998,.4289,32.73,.4567,33.549999
ITA,1995-1997,.44580001,33.23,.4799,34.200001,.46529999,33.790001,.41859999,32.41,.40040001,31.84,.47040001,33.939999,.39919999,31.809999,.3477,30.07
ITA,1998-2000,.4831,34.290001,.52359998,35.369999,.50300002,34.830002,.45100001,33.380001,.3617,30.559999,.49599999,34.639999,.40400001,31.959999,.4145,32.290001
ITA,2001-2003,.51670003,35.189999,.50160003,34.790001,.5262,35.43,.48590001,34.369999,.41229999,32.220001,.53119999,35.560001,.4052,32,.42559999,32.630001
ITA,2004-2006,.55519998,36.16,.53979999,35.779999,.5751,36.639999,.5363,35.689999,.44010001,33.060001,.57590002,36.66,.44479999,33.200001,.43889999,33.029999
ITA,2007-2009,.58389997,36.84,.50690001,34.93,.60470003,37.32,.57550001,36.650002,.46619999,33.82,.58759999,36.93,.4325,32.84,.4603,33.650002
ITA,2010-2012,.59200001,37.029999,.52880001,35.5,.59979999,37.209999,.59380001,37.07,.49169999,34.52,.61089998,37.459999,.4359,32.939999,.45249999,33.43
ITA,2013-2015,.64590001,38.23,.57349998,36.599998,.6451,38.209999,.64310002,38.169998,.63190001,37.93,.65240002,38.369999,.44279999,33.139999,.50950003,35
ITA,2016-2018,.6085,37.41,.55510002,36.150002,.6013,37.25,.63480002,37.990002,.5794,36.740002,.63,37.889999,.41800001,32.400002,.53009999,35.529999
JAM,1995-1997,.97729999,44.07,1.0457,45.029999,.9551,43.740002,.8908,42.75,.68120003,38.970001,1.0898,45.619999,.63789999,38.060001,.80729997,41.360001
JAM,1998-2000,.86009997,42.25,1.0535001,45.139999,.8107,41.41,.86940002,42.400002,.73540002,40.040001,.9964,44.34,.64670002,38.25,.67580003,38.860001
JAM,2001-2003,.83090001,41.759998,1.0464,45.040001,.71630001,39.669998,.8283,41.720001,.61210001,37.490002,.92919999,43.349998,.7299,39.939999,.70539999,39.459999
JAM,2004-2006,.829,41.73,.90829998,43.029999,.76490003,40.59,.84369999,41.98,.62550002,37.790001,.72710001,39.880001,.73869997,40.099998,.68769997,39.099998
JAM,2007-2009,1.1732,46.669998,.98199999,44.139999,1.0773,45.450001,1.2682,47.779999,1.2266999,47.310001,1.1727999,46.66,.90979999,43.049999,.71880001,39.720001
JAM,2010-2012,1.1632,46.549999,1.0308,44.830002,1.0738,45.41,1.1831,46.790001,1.2172,47.189999,1.2485,47.560001,.96799999,43.93,.72299999,39.799999
JAM,2013-2015,1.0508,45.099998,.96990001,43.959999,.9314,43.380001,1.0848,45.549999,1.0402,44.959999,1.1397001,46.259998,1.0010999,44.41,.70289999,39.41
JAM,2016-2018,1.112,45.91,.96569997,43.900002,1.0565,45.18,1.0577,45.189999,1.0743999,45.419998,1.2424999,47.490002,.89999998,42.900002,.65289998,38.380001
JOR,1995-1997,.83310002,41.799999,.66049999,38.540001,.71710002,39.689999,.60650003,37.360001,.76389998,40.580002,1.3507,48.669998,.49950001,34.73,.6117,37.48
JOR,1998-2000,.58410001,36.849998,.56569999,36.41,.51319999,35.09,.49869999,34.709999,.62589997,37.799999,1.0807,45.5,.477,34.119999,.44,33.060001
JOR,2001-2003,.69230002,39.200001,.72979999,39.93,.57489997,36.630001,.51050001,35.029999,.57080001,36.529999,1.5793999,50.869999,.5025,34.810001,.5697,36.509998
JOR,2004-2006,.74830002,40.290001,.78740001,41,.6692,38.720001,.5151,35.150002,.3563,30.370001,1.8405,53,.46610001,33.82,.47850001,34.16
JOR,2007-2009,.83850002,41.889999,.7633,40.57,.77380002,40.759998,.67519999,38.849998,.63209999,37.93,2.0545001,54.509998,.45950001,33.630001,.6437,38.18
JOR,2010-2012,.86180001,42.279999,.9156,43.139999,.79629999,41.16,.64960003,38.310001,.4779,34.150002,2.0924001,54.75,.59299999,37.049999,.53969997,35.77
JOR,2013-2015,.87419999,42.48,.87849998,42.549999,.87459999,42.490002,.76529998,40.599998,.63870001,38.080002,2.0485001,54.470001,.66280001,38.59,.63749999,38.049999
JOR,2016-2018,.90780002,43.02,.96509999,43.889999,.86769998,42.380001,.79970002,41.220001,.73259997,39.990002,2.1542001,55.150002,.63270003,37.950001,.6074,37.380001
JPN,1995-1997,.50880003,34.98,.3531,30.26,.54259998,35.849998,.2428,25.84,.87379998,42.48,.48660001,34.389999,.50150001,34.790001,.65140003,38.349998
JPN,1998-2000,.71130002,39.580002,.52429998,35.380001,.71649998,39.68,.42070001,32.48,1.2058001,47.060001,.84509999,42,.55430001,36.130001,.67940003,38.93
JPN,2001-2003,.60659999,37.369999,.41960001,32.450001,.648,38.279999,.5133,35.099998,1.0166,44.630001,.55250001,36.09,.52149999,35.310001,.7177,39.700001
JPN,2004-2006,.66680002,38.669998,.42379999,32.57,.67110002,38.759998,.68959999,39.139999,1.0196,44.669998,.52179998,35.32,.58240002,36.810001,.6214,37.700001
JPN,2007-2009,.65930003,38.52,.6329,37.950001,.71329999,39.610001,.56260002,36.34,1.0115,44.560001,.58639997,36.900002,.56440002,36.380001,.7719,40.720001
JPN,2010-2012,.75120002,40.34,.71619999,39.669998,.79210001,41.09,.66869998,38.709999,.81309998,41.459999,.64279997,38.16,.58770001,36.93,.52700001,35.450001
JPN,2013-2015,.81900001,41.560001,.77289999,40.740002,.74610001,40.240002,.75779998,40.459999,1.0624,45.259998,.67159998,38.77,.60049999,37.23,.63940001,38.09
JPN,2016-2018,.86220002,42.290001,.79170001,41.080002,.87440002,42.48,.78689998,40.990002,.86299998,42.299999,.8355,41.84,.59670001,37.139999,.71499997,39.650002
KAZ,1995-1997,.242,25.799999,.39410001,31.639999,.33450001,29.59,.28479999,27.66,.4323,32.830002,-.60570002,,.27610001,27.299999,.54619998,35.939999
KAZ,1998-2000,.20919999,24.209999,.37419999,30.98,.3285,29.370001,.33160001,29.49,.083800003,15.9,-.3915,,.26159999,26.68,.53740001,35.720001
KAZ,2001-2003,.1276,19.360001,.2263,25.059999,.2888,27.83,.26660001,26.889999,-.2142,,-.27000001,,.32159999,29.110001,.47569999,34.09
KAZ,2004-2006,.075400002,15.12,.21170001,24.34,.2307,25.27,.14489999,20.52,-.24600001,,-.2175,,.37220001,30.92,.46290001,33.73
KAZ,2007-2009,.2198,24.74,.3556,30.35,.26609999,26.870001,.31729999,28.950001,.098300003,17.15,-.1236,,.37619999,31.049999,.479,34.18
KAZ,2010-2012,.096000001,16.950001,.2384,25.629999,.2696,27.02,.1506,20.889999,-.1415,,-.050000001,,.34560001,29.99,.46020001,33.650002
KAZ,2013-2015,.094999999,16.870001,.29319999,28.01,.2235,24.92,.1709,22.120001,-.059799999,,-.2168,,.35699999,30.4,.4043,31.969999
KAZ,2016-2018,.1217,18.940001,.29460001,28.059999,.1692,22.02,.18449999,22.889999,-.227,,-.2237,,.37490001,31.01,.35120001,30.190001
KEN,1995-1997,1.2886,48,1.3986,49.16,1.1985,46.970001,1.1325001,46.169998,.98070002,44.119999,2.0065999,54.18,.4206,32.48,1.2545,47.619999
KEN,1998-2000,1.3396,48.549999,1.2711,47.810001,1.3392,48.549999,1.1404999,46.27,.78060001,40.880001,2.1966,55.41,.36289999,30.6,1.1734,46.669998
KEN,2001-2003,1.3151,48.290001,1.1907001,46.880001,1.2891001,48.009998,1.0124,44.57,.56950003,36.5,2.1621001,55.200001,.54519999,35.91,1.2052,47.049999
KEN,2004-2006,1.3645,48.82,1.4124,49.299999,1.2412,47.470001,1.2122,47.139999,.8441,41.990002,2.0685,54.599998,.68540001,39.060001,1.262,47.709999
KEN,2007-2009,1.6043,51.09,1.4024,49.200001,1.4775,49.939999,1.3635,48.799999,1.1223,46.040001,2.7286999,58.27,.7008,39.369999,1.3573,48.740002
KEN,2010-2012,1.6159,51.189999,1.3552999,48.720001,1.5745,50.830002,1.4261,49.439999,1.413,49.310001,2.6500001,57.889999,.76779997,40.650002,1.046,45.029999
